timestamps,TP9,AF7,AF8,TP10,conc
1533222753,21.973,24.414,67.871,-0.488,0
1533222753,25.879,24.902,98.633,2.441,0
1533222753,29.785,23.926,120.605,4.883,0
1533222753,20.996,27.832,85.938,6.348,0
1533222753,10.742,29.297,-41.016,3.906,0
1533222753,23.438,26.855,49.316,8.301,0
1533222753,35.645,24.414,171.875,11.23,0
1533222753,37.109,18.555,150.391,7.812,0
1533222753,24.414,20.02,-26.367,8.301,0
1533222753,11.719,20.02,-60.059,4.395,0
1533222753,17.09,16.113,51.758,4.883,0
1533222753,33.691,16.602,73.73,9.277,0
1533222753,35.156,16.602,129.395,6.348,0
1533222753,30.273,21.484,97.656,4.883,0
1533222753,18.066,23.438,-44.434,-0.488,0
1533222753,19.043,21.973,48.34,-5.859,0
1533222753,29.785,22.949,83.984,-1.465,0
1533222753,27.344,21.973,119.141,-5.371,0
1533222753,16.113,23.438,88.867,-7.324,0
1533222753,2.93,23.926,-53.711,-8.301,0
1533222753,2.93,20.996,0.977,-7.812,0
1533222753,15.625,20.02,106.934,0,0
1533222753,21.973,23.438,139.16,3.906,0
1533222753,14.16,25.391,29.297,5.371,0
1533222753,0.977,24.414,-105.957,1.953,0
1533222753,5.371,25.879,52.246,-1.953,0
1533222753,16.602,23.926,148.926,-3.418,0
1533222753,22.461,22.949,79.102,0.488,0
1533222753,14.648,25.879,108.887,2.441,0
1533222753,-8.789,26.367,-37.598,-1.465,0
1533222753,-12.207,24.902,-29.297,-9.277,0
1533222753,0.488,25.391,122.559,-10.742,0
1533222753,0.488,20.996,139.16,-1.953,0
1533222753,-14.16,19.043,77.637,-2.441,0
1533222753,-24.902,14.16,-80.078,-10.254,0
1533222753,-15.625,-3.418,-79.102,3.906,0
1533222753,20.02,4.395,118.652,33.203,0
1533222754,19.531,22.949,126.465,7.812,0
1533222754,-5.371,29.297,91.797,-27.344,0
1533222754,-20.02,28.809,29.785,-27.832,0
1533222754,-29.297,26.855,-28.809,-34.18,0
1533222754,-28.32,33.691,87.891,-42.48,0
1533222754,-24.414,37.598,173.828,-49.316,0
1533222754,-32.715,34.668,112.793,-60.059,0
1533222754,-45.41,40.527,-65.43,-71.289,0
1533222754,-59.082,46.875,-94.238,-83.496,0
1533222754,-65.918,49.805,43.457,-95.215,0
1533222754,-49.316,51.758,47.852,-93.75,0
1533222754,-43.457,52.734,80.078,-91.797,0
1533222754,-61.035,54.199,45.898,-104.492,0
1533222754,-58.594,53.223,-100.098,-105.469,0
1533222754,-61.523,59.082,11.23,-110.352,0
1533222754,-54.199,57.617,129.883,-114.258,0
1533222754,-25.879,51.758,121.094,-93.262,0
1533222754,-43.945,56.641,-19.531,-105.469,0
1533222754,-53.223,63.477,-83.984,-108.398,0
1533222754,-31.738,62.988,29.785,-99.609,0
1533222754,-17.578,58.105,128.906,-95.215,0
1533222754,-5.371,62.012,117.188,-73.242,0
1533222754,-13.184,62.012,-15.625,-66.406,0
1533222754,-18.066,53.711,-81.543,-65.43,0
1533222754,0,52.734,53.711,-59.57,0
1533222754,14.16,54.199,89.355,-52.246,0
1533222754,17.578,55.664,76.172,-39.551,0
1533222754,9.277,53.223,104.98,-34.18,0
1533222754,-1.953,49.316,-32.227,-38.574,0
1533222754,0.977,51.758,12.695,-31.738,0
1533222754,9.766,54.688,75.684,-24.902,0
1533222754,11.23,50.293,80.566,-19.043,0
1533222754,9.277,48.34,112.793,-10.742,0
1533222754,8.301,47.852,-67.383,-10.254,0
1533222754,5.371,47.852,-107.91,-11.719,0
1533222754,14.16,47.852,71.777,-11.23,0
1533222754,32.715,45.41,161.133,-5.859,0
1533222754,32.227,49.805,91.797,0.977,0
1533222754,17.09,49.316,-59.57,-3.906,0
1533222754,8.301,44.434,-68.848,-5.859,0
1533222754,20.508,44.922,65.918,-3.418,0
1533222754,34.668,41.016,100.098,0,0
1533222754,30.273,40.039,94.727,0.488,0
1533222754,17.09,42.969,-9.766,-0.977,0
1533222754,4.395,40.527,-55.664,-2.441,0
1533222754,13.184,38.574,41.504,-2.441,0
1533222754,27.832,34.668,105.469,-3.906,0
1533222754,22.949,34.668,105.469,-11.23,0
1533222754,16.602,34.18,-11.719,-14.16,0
1533222754,6.836,34.18,-60.547,-16.113,0
1533222754,7.324,36.621,90.82,-15.625,0
1533222754,22.949,33.691,88.379,-11.23,0
1533222754,20.508,34.18,73.73,-14.648,0
1533222754,8.301,38.086,52.734,-10.254,0
1533222754,-4.395,33.691,-57.129,-5.859,0
1533222754,6.836,32.715,26.855,-9.277,0
1533222754,21.973,35.156,141.113,-9.766,0
1533222754,15.625,30.762,136.23,-11.719,0
1533222754,5.371,25.879,-13.184,-10.742,0
1533222754,-3.906,28.809,-88.867,-8.301,0
1533222754,1.465,30.762,73.73,-9.766,0
1533222754,20.508,31.25,127.93,-1.465,0
1533222754,32.227,33.691,95.703,1.953,0
1533222754,18.555,32.227,96.68,-9.277,0
1533222754,4.395,36.133,-42.48,-9.277,0
1533222754,10.742,36.621,32.227,-10.742,0
1533222754,28.809,31.25,122.559,-6.348,0
1533222754,28.809,32.227,136.719,0.488,0
1533222754,13.184,35.156,63.965,-3.418,0
1533222754,10.742,34.18,-93.262,-6.836,0
1533222754,6.836,31.25,-36.621,-12.207,0
1533222754,15.625,35.645,109.863,-7.812,0
1533222754,31.25,41.016,88.867,-3.418,0
1533222754,20.996,41.992,100.586,-5.371,0
1533222754,1.953,38.086,-32.227,-4.883,0
1533222754,1.465,38.574,-16.113,-4.883,0
1533222754,15.625,39.062,121.582,-2.93,0
1533222754,11.719,33.203,115.723,2.441,0
1533222754,-0.488,24.902,72.266,3.418,0
1533222754,-10.254,23.438,-92.773,-5.371,0
1533222754,-18.066,24.902,-59.57,-9.277,0
1533222754,3.418,24.902,104.98,3.906,0
1533222754,18.066,32.227,112.793,5.859,0
1533222754,2.93,38.086,60.059,-12.207,0
1533222754,-6.348,40.039,-35.645,-17.578,0
1533222754,-2.93,37.109,-44.922,-6.348,0
1533222754,10.254,34.668,112.305,1.953,0
1533222754,28.32,31.25,74.707,-0.977,0
1533222754,20.996,30.273,42.48,-7.812,0
1533222754,-0.488,32.715,2.93,-9.277,0
1533222754,-8.789,32.715,-49.805,-11.23,0
1533222754,-8.301,36.133,83.008,-19.043,0
1533222754,9.277,41.016,152.832,-18.066,0
1533222754,14.16,36.621,113.77,-8.301,0
1533222754,-3.906,32.715,-77.148,-7.812,0
1533222754,-11.719,33.691,-92.285,-16.113,0
1533222754,1.953,36.133,76.66,-15.625,0
1533222754,17.578,41.992,109.863,-13.672,0
1533222754,20.996,39.062,120.605,-8.789,0
1533222754,6.836,35.156,-13.184,-5.859,0
1533222754,-6.348,39.551,-124.512,-11.719,0
1533222754,0.488,37.109,62.5,-12.207,0
1533222754,17.578,35.645,105.957,-9.766,0
1533222754,19.531,40.527,5.371,-7.812,0
1533222754,6.348,40.527,58.105,-8.789,0
1533222754,-4.395,40.527,-32.227,-10.742,0
1533222754,6.348,45.41,-12.695,-5.859,0
1533222754,14.16,41.504,98.633,0.977,0
1533222754,10.742,37.598,98.145,-1.465,0
1533222754,1.953,36.621,41.992,-8.789,0
1533222754,-10.254,38.086,-86.426,-6.836,0
1533222754,-4.395,41.504,-13.184,-5.859,0
1533222754,12.207,41.016,94.238,-13.672,0
1533222754,26.367,43.945,101.074,-13.672,0
1533222754,19.043,46.875,-4.883,-6.348,0
1533222754,3.906,44.434,-137.695,-4.883,0
1533222754,5.371,40.527,-35.156,-6.836,0
1533222754,13.672,39.062,57.129,-7.324,0
1533222754,22.949,44.922,41.016,-3.418,0
1533222754,16.113,44.434,2.93,2.93,0
1533222754,5.371,40.039,-126.953,2.93,0
1533222754,11.719,43.457,-25.879,4.395,0
1533222754,26.367,41.504,70.312,2.93,0
1533222754,37.109,35.645,88.379,-0.488,0
1533222754,33.691,36.621,42.969,2.93,0
1533222754,22.461,39.551,-111.816,1.953,0
1533222754,20.508,39.551,-96.191,-5.371,0
1533222754,26.367,38.086,-1.953,-4.395,0
1533222754,33.691,38.574,80.566,0.488,0
1533222754,29.785,41.504,52.246,2.441,0
1533222754,9.766,38.574,-132.812,0,0
1533222754,8.789,37.109,-129.395,-2.441,0
1533222754,14.16,39.062,28.809,4.395,0
1533222754,18.555,40.527,38.086,5.859,0
1533222754,22.949,41.016,19.043,1.465,0
1533222754,12.695,42.969,3.906,1.465,0
1533222754,4.883,43.457,-71.777,2.441,0
1533222754,17.09,41.016,18.066,1.953,0
1533222754,28.32,38.574,114.746,-0.488,0
1533222754,19.043,35.156,73.73,-1.953,0
1533222754,3.906,36.133,-91.797,0,0
1533222754,-1.953,38.574,-116.211,-4.395,0
1533222754,4.395,36.133,-6.836,-5.859,0
1533222754,16.113,38.574,56.152,0,0
1533222754,20.996,41.504,116.699,0.977,0
1533222754,8.301,42.969,13.184,0,0
1533222754,-6.836,42.969,-135.254,-10.254,0
1533222754,-5.859,38.574,-2.441,-14.648,0
1533222754,3.418,35.156,65.918,-7.324,0
1533222754,7.324,35.156,60.547,-4.395,0
1533222754,-5.371,35.156,43.457,-0.977,0
1533222754,-16.113,34.18,-107.91,-2.93,0
1533222754,-2.441,33.203,-18.555,-7.324,0
1533222754,5.859,33.691,89.355,-4.395,0
1533222754,6.348,38.086,68.359,6.836,0
1533222754,-0.488,40.039,42.969,8.789,0
1533222754,-17.09,39.551,-49.805,-4.395,0
1533222754,-14.648,39.062,0,-5.859,0
1533222754,5.371,31.25,100.098,12.207,0
1533222754,23.438,28.809,55.664,28.809,0
1533222754,7.812,35.156,99.609,13.184,0
1533222754,-20.02,35.645,-52.246,-8.789,0
1533222754,-18.555,39.551,-34.668,-6.348,0
1533222754,11.23,44.922,122.559,3.418,0
1533222754,32.715,44.434,158.691,13.184,0
1533222754,20.02,45.41,77.148,14.648,0
1533222754,4.395,46.875,-139.648,6.836,0
1533222754,0,45.898,-52.246,5.859,0
1533222754,17.09,45.41,176.758,11.719,0
1533222754,31.738,49.805,99.609,7.324,0
1533222754,29.297,51.27,57.129,8.301,0
1533222754,27.344,51.27,38.574,9.277,0
1533222754,25.391,53.711,-5.859,4.395,0
1533222754,39.551,54.199,116.211,3.418,0
1533222754,53.223,57.129,212.891,9.766,0
1533222754,51.758,60.059,110.352,16.602,0
1533222754,53.711,60.059,-43.457,20.996,0
1533222754,55.664,57.617,-10.254,28.32,0
1533222754,53.711,51.758,95.215,21.973,0
1533222754,59.57,48.34,117.676,16.113,0
1533222754,65.43,45.41,101.074,25.879,0
1533222754,52.734,45.898,64.941,25.391,0
1533222754,36.133,46.875,-23.438,16.113,0
1533222754,44.434,42.48,86.426,17.578,0
1533222754,49.316,39.551,192.871,21.484,0
1533222754,43.945,40.527,138.672,21.484,0
1533222754,34.18,41.016,-9.277,10.742,0
1533222754,25.391,38.086,-68.359,0.977,0
1533222754,36.133,36.133,68.848,4.883,0
1533222754,44.434,39.551,161.621,11.719,0
1533222754,41.992,40.039,100.098,9.766,0
1533222754,34.668,37.109,5.371,10.742,0
1533222754,27.344,39.062,-41.504,12.207,0
1533222754,29.297,33.691,91.309,6.348,0
1533222754,39.551,27.344,103.516,3.906,0
1533222754,41.992,23.926,79.102,6.836,0
1533222754,36.133,26.855,142.09,12.207,0
1533222754,19.531,35.156,-8.301,10.254,0
1533222754,18.555,38.086,37.598,-0.488,0
1533222754,43.457,38.086,121.094,0.977,0
1533222754,53.223,38.574,134.766,7.324,0
1533222754,27.832,40.039,68.848,7.812,0
1533222754,9.277,40.039,-80.078,1.953,0
1533222754,22.461,41.504,17.578,2.441,0
1533222754,39.551,45.41,146.973,9.766,0
1533222754,48.34,44.922,121.094,15.625,0
1533222754,39.551,43.457,129.883,12.695,0
1533222754,22.461,43.945,46.875,6.836,0
1533222754,14.16,43.945,-3.418,10.254,0
1533222754,21.973,38.574,134.766,10.254,0
1533222754,26.367,37.109,212.402,9.766,0
1533222754,22.949,41.992,123.535,7.812,0
1533222754,9.277,39.551,-24.902,-0.977,0
1533222754,-3.906,34.668,6.348,0.488,0
1533222754,2.93,31.738,119.141,6.348,0
1533222754,21.973,32.715,246.094,6.348,0
1533222754,23.926,35.645,207.52,4.395,0
1533222754,4.883,37.109,4.395,5.371,0
1533222754,4.395,36.133,-17.578,6.836,0
1533222754,18.555,33.203,141.113,6.348,0
1533222754,25.879,34.18,176.27,7.812,0
1533222754,20.996,35.156,152.344,11.719,0
1533222754,-0.977,35.645,94.238,9.766,0
1533222754,-4.395,36.133,2.93,5.859,0
1533222754,12.695,33.203,132.812,8.789,0
1533222754,18.555,33.691,183.594,10.742,0
1533222754,13.672,37.109,129.395,3.906,0
1533222754,0,38.574,79.59,-2.441,0
1533222754,-10.254,38.086,50.293,-6.348,0
1533222754,10.742,38.086,164.062,2.441,0
1533222754,22.461,38.574,171.387,0,0
1533222754,8.789,41.016,158.203,-7.812,0
1533222754,-4.883,44.434,139.16,-2.93,0
1533222754,-5.371,49.805,-21.484,-2.93,0
1533222754,0.977,48.34,89.844,-6.836,0
1533222754,19.043,44.922,204.59,-3.906,0
1533222754,30.762,47.852,197.266,7.812,0
1533222754,10.742,45.41,132.812,4.883,0
1533222754,3.418,43.945,-54.199,-1.465,0
1533222754,13.184,43.457,103.027,2.441,0
1533222754,23.926,41.992,257.812,4.883,0
1533222754,26.855,42.48,155.762,0.977,0
1533222754,11.719,44.922,171.387,-2.441,0
1533222754,-6.348,44.434,64.453,-5.859,0
1533222754,-0.488,43.945,51.758,-8.789,0
1533222754,20.996,44.922,160.156,-3.418,0
1533222754,28.809,41.016,204.102,8.301,0
1533222754,17.09,40.039,129.395,5.859,0
1533222754,-0.977,43.945,-24.414,0.488,0
1533222754,-0.488,43.945,69.336,3.418,0
1533222754,11.719,44.922,171.387,5.859,0
1533222754,15.137,47.363,112.793,4.395,0
1533222754,16.113,48.34,129.883,6.836,0
1533222754,10.254,44.434,81.055,0,0
1533222754,10.254,41.016,-1.465,6.836,0
1533222754,28.32,48.34,127.93,10.254,0
1533222755,38.086,53.711,229.492,-7.812,0
1533222755,26.855,52.246,135.742,-3.906,0
1533222755,9.766,48.828,-24.902,-7.324,0
1533222755,10.742,48.828,-14.16,-19.531,0
1533222755,22.949,46.875,124.023,-17.09,0
1533222755,17.578,46.387,189.453,-18.555,0
1533222755,15.625,47.363,107.91,-4.883,0
1533222755,12.695,40.039,-27.832,-5.371,0
1533222755,1.465,37.109,-10.254,-12.207,0
1533222755,15.625,37.598,169.434,-5.371,0
1533222755,30.273,41.504,110.352,-4.883,0
1533222755,26.855,42.48,63.965,-9.766,0
1533222755,20.02,41.504,76.66,-8.789,0
1533222755,14.648,43.945,-16.113,-6.836,0
1533222755,19.531,42.969,71.289,-3.418,0
1533222755,21.973,43.457,158.203,-0.977,0
1533222755,33.203,45.41,135.254,-1.953,0
1533222755,24.414,41.992,-26.367,-0.977,0
1533222755,0.977,39.551,-106.934,-2.93,0
1533222755,6.836,39.062,86.914,-5.859,0
1533222755,18.555,40.039,155.273,2.93,0
1533222755,14.16,41.016,110.352,7.324,0
1533222755,5.859,41.504,61.523,3.418,0
1533222755,-1.465,41.504,-73.242,-2.93,0
1533222755,6.836,42.48,51.758,-4.395,0
1533222755,23.438,41.016,110.352,3.906,0
1533222755,24.902,41.504,102.051,6.836,0
1533222755,14.648,44.434,86.426,-0.488,0
1533222755,11.719,45.41,-53.223,-5.371,0
1533222755,15.625,42.48,5.859,-7.324,0
1533222755,20.996,41.016,81.543,-10.742,0
1533222755,22.949,40.039,145.508,1.465,0
1533222755,14.16,37.109,105.469,12.207,0
1533222755,6.836,37.598,-83.496,4.883,0
1533222755,10.742,40.527,-27.344,-2.441,0
1533222755,23.926,39.062,102.051,1.953,0
1533222755,30.273,38.574,92.285,3.906,0
1533222755,16.113,41.992,110.352,10.742,0
1533222755,6.836,40.039,-30.762,5.859,0
1533222755,0,36.133,-77.637,-6.836,0
1533222755,12.695,36.621,74.219,6.836,0
1533222755,29.297,34.18,129.883,6.348,0
1533222755,11.23,33.203,36.621,1.465,0
1533222755,-5.859,34.18,-92.773,3.418,0
1533222755,-10.254,33.691,-18.066,-6.836,0
1533222755,8.301,39.062,96.68,-1.465,0
1533222755,21.484,38.574,87.402,4.883,0
1533222755,14.16,37.109,81.543,6.348,0
1533222755,2.93,40.527,-50.781,5.859,0
1533222755,-7.324,35.645,-92.285,10.254,0
1533222755,2.441,33.203,63.477,15.625,0
1533222755,20.508,37.109,137.207,10.742,0
1533222755,20.02,39.062,99.121,9.766,0
1533222755,6.836,37.598,-29.297,6.836,0
1533222755,0.977,35.645,-126.465,8.301,0
1533222755,13.672,37.109,22.461,11.719,0
1533222755,26.367,38.574,124.023,8.301,0
1533222755,25.391,40.039,112.305,8.789,0
1533222755,9.277,41.504,0,8.301,0
1533222755,4.883,39.551,-126.465,-0.488,0
1533222755,16.602,38.086,11.719,0.977,0
1533222755,29.785,39.062,66.406,3.906,0
1533222755,33.691,40.527,-16.602,2.93,0
1533222755,18.066,41.504,26.855,10.742,0
1533222755,5.371,40.527,-77.148,7.812,0
1533222755,2.93,38.574,-24.414,4.883,0
1533222755,15.137,37.598,71.289,13.184,0
1533222755,15.137,35.156,53.223,12.207,0
1533222755,8.789,37.109,34.18,9.766,0
1533222755,1.465,38.574,-108.887,11.719,0
1533222755,-2.441,39.062,-20.02,0.488,0
1533222755,15.137,39.551,78.125,-5.859,0
1533222755,24.902,38.574,56.152,2.441,0
1533222755,12.695,40.039,15.137,3.906,0
1533222755,-7.812,41.016,-137.207,-5.859,0
1533222755,-0.977,41.016,-87.891,-2.441,0
1533222755,19.043,39.551,46.387,2.93,0
1533222755,17.09,43.457,75.195,6.836,0
1533222755,10.742,43.945,-7.324,17.09,0
1533222755,-2.441,40.527,-140.137,15.137,0
1533222755,-8.789,37.598,-39.062,9.277,0
1533222755,18.066,33.691,89.355,17.09,0
1533222755,34.18,34.668,88.867,18.066,0
1533222755,22.461,36.133,29.785,12.207,0
1533222755,3.418,36.621,-110.84,9.766,0
1533222755,-3.418,37.598,-110.84,5.371,0
1533222755,11.719,38.574,52.734,5.859,0
1533222755,20.508,40.039,45.41,11.23,0
1533222755,11.719,39.062,21.484,11.719,0
1533222755,-14.16,37.109,-82.52,9.277,0
1533222755,-24.414,36.621,-166.016,2.441,0
1533222755,-8.789,38.574,68.359,3.906,0
1533222755,1.465,39.062,101.074,3.906,0
1533222755,0.488,41.504,-8.789,5.371,0
1533222755,-10.742,41.992,-50.293,4.395,0
1533222755,-22.949,39.062,-69.824,-0.488,0
1533222755,-13.184,37.598,25.391,-0.977,0
1533222755,0,37.598,99.609,3.418,0
1533222755,-7.324,38.086,67.383,4.883,0
1533222755,-31.738,37.109,-72.266,-1.953,0
1533222755,-42.48,38.574,-137.695,1.953,0
1533222755,-25.391,38.574,11.23,2.93,0
1533222755,-6.836,38.086,49.316,1.953,0
1533222755,-8.789,41.016,52.246,3.906,0
1533222755,-19.043,39.062,22.949,7.324,0
1533222755,-29.297,32.227,-134.766,11.719,0
1533222755,-31.738,29.297,-9.766,11.23,0
1533222755,-14.648,34.668,75.195,6.836,0
1533222755,-6.348,39.062,56.641,-2.441,0
1533222755,-14.648,36.621,-15.625,-4.395,0
1533222755,-21.973,39.062,-140.137,1.953,0
1533222755,-7.812,38.086,-14.16,7.324,0
1533222755,14.16,38.086,79.59,13.184,0
1533222755,19.043,36.621,66.895,21.973,0
1533222755,13.672,37.109,-39.062,22.461,0
1533222755,-2.441,39.062,-110.352,12.695,0
1533222755,-3.418,38.086,16.113,9.277,0
1533222755,13.672,42.48,47.363,3.418,0
1533222755,18.555,45.898,5.859,4.395,0
1533222755,4.395,44.434,39.062,12.207,0
1533222755,-13.184,42.48,-56.641,12.695,0
1533222755,-4.883,39.551,-57.617,10.254,0
1533222755,19.043,37.598,37.598,14.16,0
1533222755,20.02,41.504,113.77,21.484,0
1533222755,6.348,40.527,63.477,21.484,0
1533222755,-8.301,36.621,-130.371,20.508,0
1533222755,-15.625,38.574,-127.93,16.113,0
1533222755,-4.395,40.039,60.547,13.672,0
1533222755,2.441,38.574,62.988,15.137,0
1533222755,3.418,38.086,28.809,15.625,0
1533222755,-8.301,39.062,-23.926,23.926,0
1533222755,-9.277,37.109,-96.191,23.438,0
1533222755,-0.977,35.156,37.109,17.09,0
1533222755,1.953,36.621,109.375,13.672,0
1533222755,-0.488,35.156,69.336,16.602,0
1533222755,-3.418,33.203,-90.82,16.602,0
1533222755,-2.441,38.086,-147.461,16.113,0
1533222755,2.93,39.551,7.324,23.438,0
1533222755,11.719,35.156,59.082,33.203,0
1533222755,9.277,40.039,41.992,25.391,0
1533222755,1.465,44.922,-33.203,18.555,0
1533222755,0.488,45.898,-115.723,18.066,0
1533222755,10.742,47.363,0.977,20.996,0
1533222755,26.367,46.387,62.988,22.949,0
1533222755,30.762,44.922,65.43,25.391,0
1533222755,21.484,44.922,-68.848,26.855,0
1533222755,13.184,46.387,-146.484,21.973,0
1533222755,14.648,48.828,2.93,16.113,0
1533222755,31.738,48.34,58.105,17.578,0
1533222755,42.969,47.363,44.922,14.648,0
1533222755,24.414,47.363,-56.641,10.742,0
1533222755,0,44.922,-145.508,10.742,0
1533222755,-2.441,46.387,2.93,10.742,0
1533222755,8.789,47.363,86.426,22.461,0
1533222755,13.672,38.574,25.879,27.832,0
1533222755,14.648,40.039,24.902,8.301,0
1533222755,5.859,42.969,-94.727,12.695,0
1533222755,6.348,41.504,-41.504,18.555,0
1533222755,26.855,41.992,65.43,12.207,0
1533222755,24.414,40.039,67.383,13.672,0
1533222755,8.789,37.598,21.973,-1.953,0
1533222755,0.488,38.086,-148.438,-0.977,0
1533222755,12.207,43.457,-90.82,10.254,0
1533222755,31.25,44.922,103.516,0.488,0
1533222755,32.715,45.898,33.691,3.418,0
1533222755,29.297,49.805,-42.969,3.418,0
1533222755,35.645,60.547,-80.566,13.672,0
1533222755,46.875,57.617,-53.711,32.227,0
1533222755,32.715,49.805,23.438,15.625,0
1533222755,23.438,37.109,78.613,7.812,0
1533222755,37.598,26.855,23.438,16.113,0
1533222755,29.785,36.133,-145.508,19.531,0
1533222755,22.949,30.762,-104.98,27.344,0
1533222755,44.922,29.785,52.734,32.715,0
1533222755,62.5,33.691,55.664,37.109,0
1533222755,67.383,32.227,-1.465,48.34,0
1533222755,65.918,36.133,-87.891,49.805,0
1533222755,58.105,33.203,-96.191,48.34,0
1533222755,66.406,33.691,61.035,61.035,0
1533222755,72.754,37.598,-10.254,65.43,0
1533222755,56.152,38.574,-64.453,57.617,0
1533222755,32.715,38.574,-20.02,49.316,0
1533222755,20.508,35.645,-89.355,50.781,0
1533222755,30.762,34.18,-18.555,44.434,0
1533222755,41.504,34.18,80.078,39.551,0
1533222755,39.551,32.227,23.926,47.363,0
1533222755,28.32,30.273,-167.48,41.504,0
1533222755,10.254,33.691,-158.691,32.227,0
1533222755,8.301,31.25,31.738,38.086,0
1533222755,25.391,31.738,27.344,34.668,0
1533222755,34.18,39.062,-22.461,29.785,0
1533222755,28.809,42.969,-21.484,42.48,0
1533222755,13.184,42.969,-136.719,39.551,0
1533222755,19.531,40.039,-49.805,31.25,0
1533222755,42.48,43.945,15.137,30.762,0
1533222755,45.41,46.875,13.672,41.504,0
1533222755,33.203,44.922,-35.156,53.711,0
1533222755,24.414,44.922,-176.27,49.316,0
1533222755,26.367,43.945,-114.746,50.293,0
1533222755,37.598,43.945,55.176,48.828,0
1533222755,37.598,44.434,97.656,49.316,0
1533222755,18.066,41.016,-19.043,45.898,0
1533222755,15.137,39.551,-157.715,37.598,0
1533222755,8.301,43.457,-82.52,32.227,0
1533222755,21.484,43.945,23.926,33.691,0
1533222755,31.738,41.992,-15.137,35.156,0
1533222755,14.16,41.016,7.324,29.785,0
1533222755,2.441,41.504,-116.699,30.273,0
1533222755,6.836,44.434,-100.586,33.203,0
1533222755,20.02,43.945,42.969,35.156,0
1533222755,26.855,43.457,58.105,32.227,0
1533222755,20.996,43.945,34.18,26.855,0
1533222755,5.859,46.387,-97.656,29.785,0
1533222755,15.137,46.387,-107.422,22.949,0
1533222755,35.156,45.898,37.598,28.32,0
1533222755,40.039,49.316,76.172,31.25,0
1533222755,33.691,51.27,17.09,23.438,0
1533222755,13.184,51.27,-115.723,21.484,0
1533222755,1.953,42.969,-125.977,3.418,0
1533222755,14.648,41.504,13.184,9.766,0
1533222755,22.949,46.387,64.453,24.414,0
1533222755,25.391,48.34,37.109,25.391,0
1533222755,20.02,48.34,-121.094,29.297,0
1533222755,15.137,50.293,-178.711,27.832,0
1533222755,22.949,47.852,36.133,20.508,0
1533222755,25.879,42.969,40.527,30.762,0
1533222755,21.973,45.41,3.906,33.203,0
1533222755,18.066,44.434,-16.602,16.113,0
1533222755,5.371,39.062,-133.301,13.672,0
1533222755,7.812,41.504,-14.648,19.043,0
1533222755,34.668,43.945,96.191,22.949,0
1533222755,35.156,42.48,46.875,24.414,0
1533222755,12.695,41.992,-88.379,20.996,0
1533222755,8.301,41.016,-150.879,21.484,0
1533222755,15.137,38.086,-55.664,18.555,0
1533222755,31.738,39.062,43.457,17.578,0
1533222755,41.992,42.48,67.383,28.32,0
1533222755,22.949,41.016,-40.527,27.832,0
1533222755,7.812,39.062,-168.945,19.531,0
1533222755,10.254,42.969,-20.02,15.137,0
1533222755,19.043,44.434,52.734,19.043,0
1533222755,26.855,40.039,11.719,23.926,0
1533222755,16.602,41.504,-3.906,17.09,0
1533222755,4.395,42.969,-122.07,11.719,0
1533222755,12.207,42.969,-55.176,9.277,0
1533222755,17.09,44.434,65.43,15.137,0
1533222755,19.531,44.922,59.082,21.484,0
1533222755,12.695,43.457,9.766,22.461,0
1533222755,8.301,43.945,-88.379,20.996,0
1533222755,9.277,39.551,-66.406,23.926,0
1533222755,14.16,35.645,36.133,21.973,0
1533222755,27.344,40.039,19.531,22.949,0
1533222755,23.438,40.039,-37.598,30.273,0
1533222755,2.93,39.062,-116.699,27.832,0
1533222755,-8.301,41.016,-49.316,16.113,0
1533222755,2.441,40.039,42.969,11.719,0
1533222755,21.484,39.551,81.055,17.578,0
1533222756,14.648,37.109,0.977,17.09,0
1533222756,-16.113,35.156,-189.453,8.301,0
1533222756,-25.391,36.621,-106.934,7.812,0
1533222756,-7.812,35.156,86.914,6.836,0
1533222756,-2.441,32.227,98.145,6.836,0
1533222756,-8.789,33.691,34.18,10.254,0
1533222756,-18.066,34.18,-84.473,8.301,0
1533222756,-26.367,36.621,-123.047,8.301,0
1533222756,-19.043,37.109,33.203,16.113,0
1533222756,-0.977,36.133,24.414,24.414,0
1533222756,-3.418,35.645,-56.641,25.879,0
1533222756,-17.578,36.133,-21.973,23.926,0
1533222756,-11.23,38.574,-112.305,20.508,0
1533222756,-1.465,40.527,-30.762,22.949,0
1533222756,-7.812,36.621,38.086,17.09,0
1533222756,-1.953,34.668,9.277,12.207,0
1533222756,-13.672,38.086,-15.137,12.207,0
1533222756,-22.461,35.156,-99.609,9.766,0
1533222756,-3.418,36.133,2.93,11.719,0
1533222756,5.371,37.598,78.125,19.043,0
1533222756,6.348,33.691,51.27,24.902,0
1533222756,0.488,33.203,-47.852,22.461,0
1533222756,-10.254,34.668,-126.465,16.602,0
1533222756,-1.465,36.621,-13.672,11.719,0
1533222756,9.766,37.598,66.406,17.578,0
1533222756,16.602,41.992,-4.395,23.926,0
1533222756,12.207,41.992,-58.105,23.438,0
1533222756,5.859,36.133,-87.402,28.32,0
1533222756,11.719,38.574,-28.809,10.742,0
1533222756,22.949,46.875,41.016,5.859,0
1533222756,23.438,47.363,-0.488,28.32,0
1533222756,14.648,40.527,20.996,26.855,0
1533222756,-12.207,41.016,-69.336,13.184,0
1533222756,-32.227,44.922,-29.785,13.184,0
